PID pid_obj(2.3, 0 , 0.14)
Time, Theta, Acc 
2808, 52.54, -1.21
8060, 55.89, -1.73
9364, 55.89, -1.73
10676, 55.89, -1.29
12100, 55.89, -1.29
13472, 55.89, -1.29
18796, 38.28, 1.45
20136, 38.28, 1.45
21496, 38.28, -0.88
22920, 38.28, -0.88
28204, 1.80, 4.82
29484, 1.80, 4.82
30800, 1.80, -0.04
32096, 1.80, -0.04
-32084, 1.80, -0.04
-26812, -45.44, 7.35
-25456, -45.44, 7.35
-24080, -45.44, 1.05
-22708, -45.44, 1.05
-17400, -84.45, 7.11
-16044, -84.45, 7.11
-14608, -84.45, 1.94
-13232, -84.45, 1.94
-11860, -84.45, 1.94
-6528, -111.61, 6.15
-5172, -111.61, 6.15
-3780, -111.61, 2.57
-2404, -111.61, 2.57
2924, -129.24, 5.30
4276, -129.24, 5.30
5644, -129.24, 2.97
7020, -129.24, 2.97
8400, -129.24, 2.97
13704, -128.70, 2.89
15092, -128.70, 2.89
16516, -128.70, 2.96
17932, -128.70, 2.96
23272, -113.69, 0.64
24668, -113.69, 0.64
26084, -113.69, 2.61
27504, -113.69, 2.61
-32672, -92.84, -0.60
-31324, -92.84, -0.60
-29956, -92.84, 2.14
-28580, -92.84, 2.14
-27200, -92.84, 2.14
-21868, -65.07, -2.17
-20508, -65.07, -2.17
-19124, -65.07, 1.50
-17760, -65.07, 1.50
-12440, -36.89, -2.88
-11080, -36.89, -2.88
-9708, -36.89, 0.85
-8384, -36.89, 0.85
-3116, -21.49, -1.56
-1800, -21.49, -1.56
-468, -21.49, 0.49
796, -21.49, 0.49
2064, -21.49, 0.49
7328, -15.59, -0.43
8632, -15.59, -0.43
9948, -15.59, 0.36
11272, -15.59, 0.36
12636, -15.59, 0.36
17932, -13.45, 0.03
19268, -13.45, 0.03
20632, -13.45, 0.31
21996, -13.45, 0.31
27296, -9.39, -0.32
28592, -9.39, -0.32
29924, -9.39, 0.22
31236, -9.39, 0.22
32556, -9.39, 0.22
-27712, -2.16, -0.92
-26400, -2.16, -0.92
-25068, -2.16, 0.05
-23748, -2.16, 0.05
-18508, 15.09, -2.66
-17156, 15.09, -2.66
-15792, 15.09, -0.35
-14432, 15.09, -0.35
-13068, 15.09, -0.35
-7772, 33.99, -3.29
-6468, 33.99, -3.29
-5092, 33.99, -0.78
-3780, 33.99, -0.78
1468, 47.58, -2.92
2764, 47.58, -2.92
4072, 47.58, -1.09
5388, 47.58, -1.09
6752, 47.58, -1.09
11996, 46.62, -0.94
13340, 46.62, -0.94
14700, 46.62, -1.07
16056, 46.62, -1.07
21352, 34.20, 0.86
22736, 34.20, 0.86
24084, 34.20, -0.79
25440, 34.20, -0.79
26800, 34.20, -0.79
32084, -2.23, 4.90
-32160, -2.23, 4.90
-30788, -2.23, 0.05
-29464, -2.23, 0.05
-24216, -65.20, 9.93
-22864, -65.20, 9.93
-21488, -65.20, 1.50
-20124, -65.20, 1.50
-18760, -65.20, 1.50
-13412, -127.96, 11.19
-11956, -127.96, 11.19
-10480, -127.96, 2.94
-9052, -127.96, 2.94
-3800, -159.10, 7.83
-2448, -159.10, 7.83
-1064, -159.10, 3.66
316, -159.10, 3.66
1628, -159.10, 3.66
6876, -169.97, 5.37
8228, -169.97, 5.37
9604, -169.97, 3.91
10972, -169.97, 3.91
16268, -166.17, 3.32
17676, -166.17, 3.32
19092, -166.17, 3.82
20524, -166.17, 3.82
25836, -135.21, -0.98
27240, -135.21, -0.98
28660, -135.21, 3.11
30096, -135.21, 3.11
31524, -135.21, 3.11
-28648, -71.55, -6.71
-27228, -71.55, -6.71
-25844, -71.55, 1.65
-24460, -71.55, 1.65
-19184, 3.45, -10.06
-17836, 3.45, -10.06
-16464, 3.45, -0.08
-15144, 3.45, -0.08
-13768, 3.45, -0.08
-8572, 68.60, -10.38
-7228, 68.60, -10.38
-5856, 68.60, -1.58
-4476, 68.60, -1.58
744, 101.83, -6.82
2044, 101.83, -6.82
3480, 101.83, -2.34
4844, 101.83, -2.34
6220, 101.83, -2.34
11520, 105.95, -2.98
12904, 105.95, -2.98
14320, 105.95, -2.44
15744, 105.95, -2.44
21092, 84.56, 0.87
22424, 84.56, 0.87
23784, 84.56, -1.94
25148, 84.56, -1.94
30448, 51.13, 3.26
31800, 51.13, 3.26
-32372, 51.13, -1.18
-30996, 51.13, -1.18
-29612, 51.13, -1.18
-24280, 16.45, 4.19
-22940, 16.45, 4.19
-21576, 16.45, -0.38
-20144, 16.45, -0.38
-14868, -5.04, 2.98
-13576, -5.04, 2.98
-12248, -5.04, 0.12
-10880, -5.04, 0.12
-9568, -5.04, 0.12
-4396, -11.76, 1.18
-3092, -11.76, 1.18
-1708, -11.76, 0.27
-388, -11.76, 0.27
4756, -13.99, 0.63
6052, -13.99, 0.63
7428, -13.99, 0.32
8736, -13.99, 0.32
10052, -13.99, 0.32
15304, -25.49, 2.12
16660, -25.49, 2.12
18084, -25.49, 0.59
19448, -25.49, 0.59
24712, -45.57, 3.73
26060, -45.57, 3.73
27428, -45.57, 1.05
28792, -45.57, 1.05
30216, -45.57, 1.05
-30056, -70.75, 4.99
-28704, -70.75, 4.99
-27320, -70.75, 1.63
-25944, -70.75, 1.63
-20692, -86.16, 4.05
-19336, -86.16, 4.05
-17964, -86.16, 1.98
-16592, -86.16, 1.98
-15212, -86.16, 1.98
-9856, -86.36, 2.01
-8552, -86.36, 2.01
-7232, -86.36, 1.99
-5896, -86.36, 1.99
-664, -84.58, 1.71
596, -84.58, 1.71
1868, -84.58, 1.95
3192, -84.58, 1.95
4516, -84.58, 1.95
9724, -53.95, -2.89
11092, -53.95, -2.89
12468, -53.95, 1.24
13832, -53.95, 1.24
19076, -26.31, -3.10
20428, -26.31, -3.10
21804, -26.31, 0.61
23176, -26.31, 0.61
24544, -26.31, 0.61
