26028, -86.81, 0.59
27384, -86.81, 0.59
32644, -97.20, 0.66
-31564, -97.20, 0.66
-30216, -97.20, 0.66
-28864, -97.20, 0.66
-23612, -99.78, 0.68
-22272, -99.78, 0.68
-20916, -99.78, 0.68
-19560, -99.78, 0.68
-18192, -99.78, 0.68
-12956, -85.54, 0.58
-11628, -85.54, 0.58
-10276, -85.54, 0.58
-8928, -85.54, 0.58
-3732, -56.23, 0.38
-2440, -56.23, 0.38
-1140, -56.23, 0.38
168, -56.23, 0.38
1420, -56.23, 0.38
6596, -36.22, 0.25
7940, -36.22, 0.25
9252, -36.22, 0.25
10556, -36.22, 0.25
15804, -39.33, 0.27
17136, -39.33, 0.27
18492, -39.33, 0.27
19844, -39.33, 0.27
21188, -39.33, 0.27
26440, -63.56, 0.43
27772, -63.56, 0.43
29120, -63.56, 0.43
30460, -63.56, 0.43
31824, -63.56, 0.43
-28472, -84.43, 0.57
-27140, -84.43, 0.57
-25784, -84.43, 0.57
-24424, -84.43, 0.57
-19156, -81.69, 0.56
-17824, -81.69, 0.56
-16468, -81.69, 0.56
-15112, -81.69, 0.56
-13752, -81.69, 0.56
-8492, -65.59, 0.45
-7200, -65.59, 0.45
-5896, -65.59, 0.45
-4592, -65.59, 0.45
612, -55.33, 0.38
1856, -55.33, 0.38
3160, -55.33, 0.38
4460, -55.33, 0.38
5768, -55.33, 0.38
10980, -43.97, 0.30
12360, -43.97, 0.30
13700, -43.97, 0.30
15040, -43.97, 0.30
20228, -28.36, 0.19
21568, -28.36, 0.19
22916, -28.36, 0.19
24256, -28.36, 0.19
25612, -28.36, 0.19
30852, -23.73, 0.16
32180, -23.73, 0.16
-32016, -23.73, 0.16
-30656, -23.73, 0.16
-29296, -23.73, 0.16
-24004, -25.98, 0.18
-22672, -25.98, 0.18
-21312, -25.98, 0.18
-19956, -25.98, 0.18
-14748, -15.83, 0.11
-13412, -15.83, 0.11
-12052, -15.83, 0.11
-10696, -15.83, 0.11
-9336, -15.83, 0.11
-4108, -6.90, 0.05
-2880, -6.90, 0.05
-1648, -6.90, 0.05
-400, -6.90, 0.05
4736, 1.71, -0.01
5960, 1.71, -0.01
7212, 1.71, -0.01
8452, 1.71, -0.01
9700, 1.71, -0.01
14780, 19.60, -0.13
16100, 19.60, -0.13
17436, 19.60, -0.13
18776, 19.60, -0.13
20112, 19.60, -0.13
25356, 24.97, -0.17
26688, 24.97, -0.17
28024, 24.97, -0.17
29368, 24.97, -0.17
30716, 24.97, -0.17
-29544, 29.57, -0.20
-28216, 29.57, -0.20
-26880, 29.57, -0.20
-25528, 29.57, -0.20
-20284, 39.05, -0.27
-18960, 39.05, -0.27
-17620, 39.05, -0.27
-16264, 39.05, -0.27
-14920, 39.05, -0.27
-9648, 42.01, -0.29
-8372, 42.01, -0.29
-7064, 42.01, -0.29
-5768, 42.01, -0.29
-588, 44.81, -0.30
640, 44.81, -0.30
1884, 44.81, -0.30
3236, 44.81, -0.30
4524, 44.81, -0.30
9692, 59.65, -0.41
10976, 59.65, -0.41
12320, 59.65, -0.41
13664, 59.65, -0.41
15012, 59.65, -0.41
20272, 71.49, -0.49
21604, 71.49, -0.49
22940, 71.49, -0.49
24284, 71.49, -0.49
29528, 72.04, -0.49
30856, 72.04, -0.49
32188, 72.04, -0.49
-32012, 72.04, -0.49
-30660, 72.04, -0.49
-25416, 82.14, -0.56
-24084, 82.14, -0.56
-22744, 82.14, -0.56
-21388, 82.14, -0.56
-16108, 92.32, -0.63
-14780, 92.32, -0.63
-13432, 92.32, -0.63
-12080, 92.32, -0.63
-10728, 92.32, -0.63
-5468, 92.33, -0.63
-4180, 92.33, -0.63
-2876, 92.33, -0.63
-1580, 92.33, -0.63
3616, 77.20, -0.52
4884, 77.20, -0.52
6192, 77.20, -0.52
7488, 77.20, -0.52
8780, 77.20, -0.52
13972, 73.42, -0.50
15300, 73.42, -0.50
16644, 73.42, -0.50
17988, 73.42, -0.50
19332, 73.42, -0.50
24592, 91.04, -0.62
25912, 91.04, -0.62
27248, 91.04, -0.62
28592, 91.04, -0.62
-31696, 112.06, -0.76
-30324, 112.06, -0.76
-28916, 112.06, -0.76
-27516, 112.06, -0.76
-26112, 112.06, -0.76
-20804, 120.52, -0.82
-19424, 120.52, -0.82
-18016, 120.52, -0.82
-16616, 120.52, -0.82
-11324, 110.91, -0.75
-9944, 110.91, -0.75
-8588, 110.91, -0.75
-7236, 110.91, -0.75
-5872, 110.91, -0.75
-588, 91.21, -0.62
644, 91.21, -0.62
1896, 91.21, -0.62
3208, 91.21, -0.62
8380, 75.39, -0.51
9660, 75.39, -0.51
10956, 75.39, -0.51
12312, 75.39, -0.51
13660, 75.39, -0.51
18908, 72.94, -0.50
20232, 72.94, -0.50
21576, 72.94, -0.50
22924, 72.94, -0.50
28148, 83.33, -0.57
29524, 83.33, -0.57
30880, 83.33, -0.57
32228, 83.33, -0.57
-31960, 83.33, -0.57
-26688, 94.84, -0.64
-25356, 94.84, -0.64
-24000, 94.84, -0.64
-22656, 94.84, -0.64
-17424, 101.40, -0.69
