-18994, 1.06, 2000.00, -0.28
-18981, 1.12, 2000.00, -0.27
-18968, 1.09, 2000.00, -0.27
-18955, 1.06, 2000.00, -0.26
-18942, 1.05, 2000.00, -0.28
-18929, 1.14, 2000.00, -0.29
-18916, 1.16, 2000.00, -0.28
-18903, 1.13, 2000.00, -0.30
-18889, 1.21, 2000.00, -0.30
-18876, 1.19, 2000.00, -0.29
-18863, 1.17, 2000.00, -0.33
-18850, 1.35, 2000.00, -0.37
-18837, 1.51, 2000.00, -0.37
-18824, 1.49, 2000.00, -0.37
-18811, 1.49, 2000.00, -0.40
-18798, 1.59, 2000.00, -0.35
-18785, 1.38, 2000.00, -0.33
-18772, 1.32, 2000.00, -0.32
-18759, 1.29, 2000.00, -0.33
-18746, 1.32, 2000.00, -0.35
-18733, 1.40, 2000.00, -0.33
-18719, 1.34, 2000.00, -0.32
-18706, 1.26, 2000.00, -0.31
-18693, 1.23, 2000.00, -0.30
-18680, 1.19, 2000.00, -0.26
-18667, 1.03, 2000.00, -0.31
-18654, 1.27, 2000.00, -0.32
-18641, 1.30, 2000.00, -0.31
-18628, 1.25, 2000.00, -0.30
-18615, 1.21, 2000.00, -0.29
-18602, 1.14, 2000.00, -0.27
-18589, 1.07, 2000.00, -0.26
-18576, 1.05, 2000.00, -0.26
-18563, 1.03, 2000.00, -0.25
-18549, 0.98, 2000.00, -0.23
-18536, 0.89, 2000.00, -0.20
-18523, 0.79, 2000.00, -0.18
-18510, 0.70, 2000.00, -0.19
-18497, 0.75, 2000.00, -0.20
-18484, 0.80, 2000.00, -0.20
-18471, 0.82, 2000.00, -0.21
-18458, 0.85, 2000.00, -0.22
-18445, 0.87, 2000.00, -0.21
-18432, 0.84, 2000.00, -0.21
-18419, 0.83, 2000.00, -0.21
-18406, 0.86, 2000.00, -0.23
-18393, 0.93, 2000.00, -0.22
-18380, 0.88, 2000.00, -0.19
-18367, 0.75, 2000.00, -0.20
-18354, 0.79, 2000.00, -0.22
-18341, 0.90, 2000.00, -0.22
-18328, 0.90, 2000.00, -0.22
-18315, 0.88, 2000.00, -0.24
-18302, 0.95, 2000.00, -0.26
-18289, 1.04, 2000.00, -0.27
-18276, 1.10, 2000.00, -0.27
-18263, 1.09, 2000.00, -0.27
-18249, 1.06, 2000.00, -0.28
-18236, 1.12, 2000.00, -0.29
-18223, 1.17, 2000.00, -0.30
-18210, 1.21, 2000.00, -0.31
-18197, 1.25, 2000.00, -0.28
-18184, 1.11, 2000.00, -0.26
-18171, 1.04, 2000.00, -0.27
-18158, 1.06, 2000.00, -0.27
-18145, 1.06, 2000.00, -0.26
-18132, 1.02, 2000.00, -0.26
-18119, 1.02, 2000.00, -0.23
-18106, 0.91, 2000.00, -0.19
-18093, 0.76, 2000.00, -0.16
-18079, 0.64, 2000.00, -0.13
-18066, 0.52, 2000.00, -0.12
-18053, 0.47, 2000.00, -0.12
-18040, 0.48, 2000.00, -0.13
-18027, 0.53, 2000.00, -0.15
-18014, 0.62, 2000.00, -0.18
-18001, 0.73, 2000.00, -0.20
-17988, 0.80, 2000.00, -0.21
-17975, 0.83, 2000.00, -0.21
-17962, 0.84, 2000.00, -0.22
-17949, 0.87, 2000.00, -0.24
-17936, 0.98, 2000.00, -0.29
-17923, 1.17, 2000.00, -0.34
-17909, 1.37, 2000.00, -0.37
-17896, 1.47, 2000.00, -0.38
-17883, 1.53, 2000.00, -0.37
-17870, 1.47, 2000.00, -0.39
-17857, 1.56, 2000.00, -0.38
-17844, 1.52, 2000.00, -0.37
-17831, 1.46, 2000.00, -0.37
-17818, 1.46, 2000.00, -0.42
-17805, 1.70, 2000.00, -0.45
-17792, 1.80, 2000.00, -0.47
-17779, 1.89, 2000.00, -0.50
-17766, 2.02, 2000.00, -0.51
-17753, 2.06, 2000.00, -0.66
-17740, 2.69, 2000.00, -0.80
-17727, 3.25, 2000.00, -0.76
-17714, 3.02, 2000.00, -0.62
-17701, 2.43, 2000.00, -0.43
-17688, 1.66, 2000.00, -0.37
-17675, 1.44, 2000.00, -0.30
-17662, 1.19, 2000.00, -0.31
-17649, 1.25, 2000.00, -0.30
-17636, 1.21, 2000.00, -0.25
-17623, 0.98, 2000.00, -0.21
-17609, 0.84, 2000.00, -0.20
-17596, 0.79, 2000.00, -0.16
-17583, 0.63, 2000.00, -0.14
-17570, 0.57, 2000.00, -0.15
-17557, 0.61, 2000.00, -0.14
-17544, 0.55, 2000.00, -0.14
-17531, 0.57, 2000.00, -0.17
-17518, 0.67, 2000.00, -0.17
-17505, 0.66, 2000.00, -0.12
-17492, 0.46, 2000.00, -0.07
-17479, 0.27, 2000.00, -0.04
-17466, 0.17, 2000.00, -0.05
-17453, 0.22, 2000.00, -0.10
-17439, 0.41, 2000.00, -0.09
-17426, 0.37, 2000.00, -0.12
-17413, 0.48, 2000.00, -0.13
-17400, 0.52, 2000.00, -0.12
-17387, 0.47, 2000.00, -0.15
-17374, 0.60, 2000.00, -0.14
-17361, 0.58, 2000.00, -0.13
-17348, 0.54, 2000.00, -0.15
-17335, 0.60, 2000.00, -0.12
-17322, 0.48, 2000.00, -0.13
-17309, 0.53, 2000.00, -0.15
-17296, 0.63, 2000.00, -0.19
-17283, 0.79, 2000.00, -0.23
-17269, 0.94, 2000.00, -0.18
-17256, 0.69, 2000.00, -0.15
-17243, 0.59, 2000.00, -0.12
-17230, 0.46, 2000.00, -0.10
-17217, 0.38, 2000.00, -0.13
-17204, 0.52, 2000.00, -0.15
-17191, 0.60, 2000.00, -0.08
-17178, 0.31, 2000.00, -0.08
-17165, 0.32, 2000.00, -0.02
-17152, 0.06, 2000.00, -0.01
-17139, 0.06, 2000.00, 0.01
-17126, -0.07, 1999.25, -0.02
-17113, 0.08, 2000.00, -0.00
-17100, 0.01, 2000.00, -0.00
-17087, -0.00, 1999.99, -0.02
-17074, 0.07, 2000.00, -0.02
-17061, 0.06, 2000.00, -0.04
-17048, 0.18, 2000.00, -0.05
-17035, 0.19, 2000.00, -0.03
-17022, 0.13, 2000.00, -0.04
-17009, 0.16, 2000.00, -0.03
-16996, 0.12, 2000.00, -0.02
-16983, 0.06, 2000.00, -0.02
-16969, 0.09, 2000.00, -0.01
-16956, 0.04, 2000.00, 0.01
-16943, -0.03, 1999.63, 0.01
-16930, -0.05, 1999.10, 0.01
-16917, -0.03, 1998.74, 0.01
-16904, -0.06, 1998.07, 0.02
-16891, -0.07, 1997.33, 0.01
-16878, -0.03, 1997.03, 0.01
-16865, -0.06, 1996.36, 0.02
-16852, -0.08, 1995.53, 0.01
-16839, -0.04, 1995.04, 0.01
-16826, -0.06, 1994.40, 0.01
-16813, -0.06, 1993.78, 0.00
-16799, -0.01, 1993.72, -0.01
-16786, 0.04, 1994.14, -0.02
-16773, 0.08, 1994.98, -0.02
-16760, 0.07, 1995.75, -0.03
-16747, 0.13, 1997.18, -0.04
-16734, 0.18, 1999.14, -0.03
-16721, 0.09, 2000.00, -0.05
-16708, 0.20, 2000.00, -0.06
-16695, 0.23, 2000.00, -0.04
-16682, 0.14, 2000.00, -0.07
-16669, 0.30, 2000.00, -0.05
-16656, 0.20, 2000.00, -0.04
-16643, 0.17, 2000.00, -0.07
-16629, 0.28, 2000.00, 0.01
-16616, -0.08, 1999.08, -0.02
-16603, 0.11, 2000.00, -0.03
-16590, 0.13, 2000.00, 0.02
-16577, -0.11, 1998.84, 0.01
-16564, -0.04, 1998.44, 0.03
-16551, -0.11, 1997.26, 0.07
-16538, -0.28, 1994.14, 0.09
-16525, -0.38, 1989.99, 0.08
-16512, -0.33, 1986.34, 0.09
-16499, -0.37, 1982.30, 0.07
-16486, -0.29, 1979.07, 0.10
-16473, -0.41, 1974.60, 0.14
-16460, -0.58, 1968.26, 0.15
-16447, -0.59, 1961.73, 0.23
-16434, -0.96, 1951.21, 0.29
-16421, -1.17, 1938.30, 0.32
-16408, -1.27, 1924.32, 0.33
-16395, -1.32, 1909.83, 0.35
-16382, -1.40, 1894.45, 0.33
-16369, -1.30, 1880.18, 0.34
-16356, -1.36, 1865.17, 0.34
-16343, -1.38, 1850.00, 0.33
-16329, -1.30, 1835.73, 0.33
-16316, -1.32, 1821.18, 0.33
-16303, -1.30, 1806.87, 0.31
-16290, -1.22, 1793.45, 0.30
-16277, -1.18, 1780.45, 0.31
-16264, -1.24, 1766.77, 0.27
-16251, -1.05, 1755.25, 0.27
-16238, -1.10, 1743.12, 0.27
-16225, -1.08, 1731.20, 0.27
-16212, -1.08, 1719.28, 0.28
-16199, -1.14, 1706.74, 0.22
-16186, -0.85, 1697.44, 0.23
-16173, -0.93, 1687.24, 0.18
-16159, -0.71, 1679.41, 0.19
-16146, -0.74, 1671.23, 0.17
-16133, -0.67, 1663.81, 0.15
-16120, -0.57, 1657.52, 0.15
-16107, -0.62, 1650.67, 0.13
-16094, -0.51, 1645.11, 0.15
-16081, -0.59, 1638.60, 0.18
-16068, -0.73, 1630.53, 0.17
-16055, -0.67, 1623.18, 0.16
-16042, -0.65, 1615.99, 0.19
-16029, -0.79, 1607.31, 0.20
-16016, -0.80, 1598.47, 0.19
-16003, -0.75, 1590.18, 0.22
-15989, -0.89, 1580.36, 0.20
-15976, -0.81, 1571.43, 0.18
-15963, -0.72, 1563.51, 0.16
-15950, -0.64, 1556.42, 0.15
-15937, -0.59, 1549.90, 0.15
-15924, -0.61, 1543.22, 0.16
-15911, -0.62, 1536.36, 0.16
-15898, -0.63, 1529.47, 0.17
-15885, -0.68, 1521.94, 0.17
-15872, -0.67, 1514.59, 0.15
-15859, -0.60, 1508.04, 0.15
-15846, -0.59, 1501.52, 0.15
-15833, -0.62, 1494.71, 0.15
-15820, -0.59, 1488.28, 0.14
-15807, -0.58, 1481.95, 0.15
-15794, -0.58, 1475.54, 0.14
-15781, -0.56, 1469.36, 0.13
-15768, -0.53, 1463.52, 0.13
-15755, -0.51, 1457.95, 0.13
-15742, -0.52, 1452.19, 0.14
-15729, -0.56, 1445.98, 0.15
-15716, -0.60, 1439.37, 0.15
-15703, -0.62, 1432.53, 0.14
-15689, -0.57, 1426.22, 0.13
-15676, -0.52, 1420.47, 0.12
-15663, -0.47, 1415.34, 0.10
-15650, -0.39, 1411.06, 0.09
-15637, -0.37, 1407.01, 0.09
-15624, -0.37, 1402.99, 0.10
-15611, -0.40, 1398.57, 0.11
-15598, -0.43, 1393.86, 0.11
-15585, -0.46, 1388.83, 0.12
-15572, -0.47, 1383.62, 0.11
-15559, -0.44, 1378.74, 0.11
-15546, -0.42, 1374.13, 0.11
-15533, -0.44, 1369.24, 0.12
-15519, -0.48, 1364.01, 0.12
-15506, -0.47, 1358.78, 0.12
-15493, -0.48, 1353.47, 0.12
-15480, -0.48, 1348.24, 0.12
-15467, -0.46, 1343.20, 0.10
-15454, -0.41, 1338.71, 0.10
-15441, -0.41, 1334.24, 0.10
-15428, -0.40, 1329.81, 0.10
-15415, -0.39, 1325.49, 0.10
-15402, -0.39, 1321.26, 0.10
-15389, -0.38, 1317.03, 0.08
-15376, -0.33, 1313.38, 0.07
-15363, -0.28, 1310.25, 0.07
-15349, -0.27, 1307.30, 0.07
-15336, -0.26, 1304.44, 0.07
-15323, -0.27, 1301.50, 0.07
-15310, -0.28, 1298.41, 0.07
-15297, -0.30, 1295.11, 0.07
-15284, -0.29, 1291.90, 0.07
-15271, -0.28, 1288.84, 0.07
-15258, -0.28, 1285.79, 0.07
-15245, -0.27, 1282.82, 0.07
-15232, -0.27, 1279.83, 0.06
-15219, -0.26, 1277.02, 0.07
-15206, -0.27, 1274.08, 0.07
-15193, -0.27, 1271.06, 0.07
-15180, -0.29, 1267.92, 0.07
-15167, -0.30, 1264.66, 0.08
-15154, -0.30, 1261.35, 0.07
-15141, -0.29, 1258.17, 0.07
-15128, -0.27, 1255.23, 0.07
-15115, -0.26, 1252.37, 0.06
-15102, -0.25, 1249.62, 0.06
-15089, -0.25, 1246.87, 0.06
-15076, -0.25, 1244.13, 0.06
-15063, -0.25, 1241.43, 0.05
-15049, -0.22, 1239.04, 0.05
-15036, -0.21, 1236.68, 0.06
-15023, -0.22, 1234.25, 0.06
-15010, -0.23, 1231.75, 0.06
-14997, -0.25, 1228.97, 0.06
-14984, -0.22, 1226.55, 0.04
-14971, -0.15, 1224.94, 0.04
-14958, -0.16, 1223.20, 0.04
-14945, -0.15, 1221.56, 0.03
-14932, -0.10, 1220.48, 0.05
-14919, -0.22, 1218.07, 0.06
-14906, -0.24, 1215.42, 0.07
-14893, -0.27, 1212.46, 0.07
-14879, -0.30, 1209.22, 0.06
-14866, -0.23, 1206.67, 0.04
-14853, -0.15, 1205.04, 0.02
-14840, -0.09, 1204.01, 0.02
-14827, -0.09, 1203.03, 0.03
-14814, -0.13, 1201.63, 0.04
-14801, -0.18, 1199.67, 0.04
-14788, -0.17, 1197.76, 0.04
-14775, -0.18, 1195.80, 0.04
-14762, -0.15, 1194.14, 0.03
-14749, -0.10, 1193.00, 0.02
-14736, -0.09, 1192.05, 0.03
-14723, -0.12, 1190.78, 0.03
-14709, -0.14, 1189.25, 0.04
-14696, -0.17, 1187.39, 0.05
-14683, -0.21, 1185.11, 0.05
-14670, -0.22, 1182.69, 0.06
-14657, -0.23, 1180.20, 0.06
-14644, -0.24, 1177.56, 0.06
-14631, -0.23, 1175.00, 0.06
-14618, -0.22, 1172.54, 0.05
-14605, -0.20, 1170.31, 0.05
-14592, -0.19, 1168.19, 0.05
-14579, -0.20, 1165.99, 0.06
-14566, -0.22, 1163.54, 0.05
-14553, -0.19, 1161.40, 0.04
-14540, -0.16, 1159.61, 0.04
-14527, -0.16, 1157.86, 0.04
-14514, -0.17, 1155.99, 0.04
-14501, -0.17, 1154.12, 0.04
-14488, -0.16, 1152.31, 0.04
-14475, -0.15, 1150.64, 0.04
-14462, -0.14, 1149.08, 0.03
-14449, -0.11, 1147.87, 0.03
-14436, -0.10, 1146.77, 0.03
-14423, -0.14, 1145.22, 0.05
-14409, -0.18, 1143.19, 0.04
-14396, -0.15, 1141.56, 0.03
-14383, -0.14, 1140.08, 0.03
-14370, -0.11, 1138.84, 0.02
-14357, -0.09, 1137.86, 0.02
-14344, -0.09, 1136.89, 0.04
-14331, -0.18, 1134.92, 0.04
-14318, -0.15, 1133.22, 0.04
-14305, -0.17, 1131.33, 0.04
-14292, -0.17, 1129.42, 0.06
-14279, -0.23, 1126.87, 0.03
-14266, -0.12, 1125.55, 0.04
-14253, -0.17, 1123.73, 0.04
-14239, -0.14, 1122.18, 0.05
-14226, -0.19, 1120.12, 0.05
-14213, -0.20, 1117.93, 0.04
-14200, -0.15, 1116.25, 0.04
-14187, -0.16, 1114.46, 0.05
-14174, -0.22, 1112.05, 0.06
-14161, -0.26, 1109.25, 0.07
-14148, -0.29, 1106.02, 0.08
-14135, -0.32, 1102.55, 0.08
-14122, -0.32, 1099.07, 0.09
-14109, -0.36, 1095.16, 0.11
-14096, -0.43, 1090.42, 0.12
-14083, -0.47, 1085.21, 0.13
-14069, -0.51, 
